fecha_scoring,codigo_punto,fecha_corte,nombre_punto,estado_actual,estado_actual_norm,segmento_operativo,departamento,municipio,red_cb,probabilidad_riesgo_90d,probabilidad_riesgo_90d_raw,nivel_modelo,nivel_riesgo_reglas,nivel_alerta_final,ranking_global,ranking_segmento,flag_top500_preventivo,flag_nuevo_top500_preventivo,perdida_esperada_modelo,saldo_expuesto,dias_sin_compensar,dias_sin_transacciones,consumo_cupo_punto,consumo_cupo_visual,score_riesgo_reglas,motivo_alerta,accion_recomendada,accion_final_produccion
2026-05-02,43681,2026-04-30,BARRIO BOLIVARIANO SANTANDER DE QUILICHAO,ACTIVO,ACTIVO,PREVENTIVO,CAUCA,SANTANDER DE QUILICHAO,REDEBAN,0.024518926633014294,0.6083116114268438,Bajo,Alto,Crítico,5635,170,1,0,498779.89383323496,20342648.0,30.0,1.0,0.9923242926829269,0.9923242926829269,65.0,"30 días sin compensar | consumo cupo 99% | saldo expuesto $20,342,648",Contacto el mismo día + seguimiento de compensación,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,13676,2026-04-30,BARRIO VILLA DEL SOL BELLO,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,BELLO,REDEBAN,0.011063838661436376,0.39332273999683415,Bajo,Bajo,Crítico,5638,171,1,0,493923.0489370521,44643009.0,13.0,0.0,0.9920668666666667,0.9920668666666667,35.0,"consumo cupo 99% | saldo expuesto $44,643,009",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,64956,2026-04-30,BARRIO CORREGIMIENTO MINA GALLO MORALES,ACTIVO,ACTIVO,PREVENTIVO,BOLÍVAR,MORALES,REDEBAN,0.04301783650310094,0.7441378348060872,Medio,Bajo,Crítico,5640,172,1,0,492674.2907421859,11452791.0,18.0,1.0,0.7635194,0.7635194,25.0,"consumo cupo 76% | saldo expuesto $11,452,791",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,77465,2026-04-30,BARRIO NARIÑO MONTERIA 3,ACTIVO,ACTIVO,PREVENTIVO,CÓRDOBA,MONTERÍA,REDEBAN,0.07125092945122656,0.8381425573544312,Alto,Bajo,Crítico,5641,173,1,0,491270.7410085812,6894938.0,1.0,0.0,0.9849911428571428,0.9849911428571428,35.0,"consumo cupo 98% | saldo expuesto $6,894,938",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,27663,2026-04-30,BARRIO ROBLEDO 2  MEDELLIN,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,MEDELLÍN,WOMPI,0.011118229710205112,0.39460054112756476,Bajo,Bajo,Crítico,5642,174,1,0,489512.5282225339,44027920.0,21.0,0.0,0.9783982222222222,0.9783982222222222,35.0,"consumo cupo 98% | saldo expuesto $44,027,920",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,47557,2026-04-30,BARRIO CUBIS ISTMINA 8,ACTIVO,ACTIVO,PREVENTIVO,CHOCÓ,ISTMINA,REDEBAN,0.013948264262448818,0.45507445276860337,Bajo,Bajo,Crítico,5643,175,1,0,488325.49583102425,35009768.0,2.0,0.0,0.9724935555555556,0.9724935555555556,35.0,"consumo cupo 97% | saldo expuesto $35,009,768",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,73782,2026-04-30,BARRIO SANTO DOMINGO MEDELLIN  5,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,MEDELLÍN,WOMPI,0.05001776753527733,0.7752535469386839,Medio,Alto,Crítico,5645,176,1,0,488229.42504181416,9761119.88,46.0,0.0,0.9761119880000001,0.9761119880000001,65.0,"46 días sin compensar | consumo cupo 98% | saldo expuesto $9,761,120",Contacto el mismo día + seguimiento de compensación,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,56946,2026-04-30,BARRIO CAUCES DE ORIENTE MEDELLIN,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,MEDELLÍN,WOMPI,0.06862675004344801,0.8321481876025765,Alto,Bajo,Crítico,5648,177,1,0,486525.53907973476,7089444.55,16.0,0.0,0.708944455,0.708944455,25.0,"consumo cupo 71% | saldo expuesto $7,089,445",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,58358,2026-04-30,BARRIO PALO ALTO SAN BENITO ABAD 2,ACTIVO,ACTIVO,PREVENTIVO,SUCRE,SAN BENITO ABAD,REDEBAN,0.051029655951046055,0.7791952296716278,Medio,Medio,Crítico,5649,178,1,0,486175.3514389606,9527310.0,1126.0,0.0,0.635154,0.635154,55.0,"1126 días sin compensar | saldo expuesto $9,527,310",Monitoreo y recordatorio preventivo,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,40648,2026-04-30,BARRIO FUERA DEL MUNICIPIO DE EL ZULIA EL ZULIA,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,EL ZULIA,REDEBAN,0.013686901723089572,0.4499461130388018,Bajo,Bajo,Crítico,5650,179,1,0,485561.3433177322,35476352.0,23.0,1.0,0.8869088,0.8869088,25.0,"consumo cupo 89% | saldo expuesto $35,476,352",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,64417,2026-04-30,BARRIO LA PALMA VILLA DE LEYVA 1,ACTIVO,ACTIVO,PREVENTIVO,BOYACÁ,VILLA DE LEYVA,REDEBAN,0.012761830473672672,0.43108530152573954,Bajo,Bajo,Crítico,5651,180,1,0,484590.4911373543,37971864.0,2.0,0.0,0.9492966,0.9492966,35.0,"consumo cupo 95% | saldo expuesto $37,971,864",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,80352,2026-04-30,BARRIO PRADO VERANIEGO BOGOTA 10,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.08710511246572743,0.8675970538408595,Alto,Bajo,Crítico,5652,181,1,0,484047.9878583454,5557056.0,3.0,0.0,0.9923314285714285,0.9923314285714285,35.0,"consumo cupo 99% | saldo expuesto $5,557,056",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,61499,2026-04-30,BARRIO VILLA OLIMPICA GALAPA 4,ACTIVO,ACTIVO,PREVENTIVO,ATLÁNTICO,GALAPA,REDEBAN,0.019336585364544485,0.5444438183795367,Bajo,Bajo,Crítico,5654,182,1,0,481264.69045561133,24888814.72,24.0,1.0,0.6381747364102563,0.6381747364102563,10.0,"saldo expuesto $24,888,815",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,79190,2026-04-30,BARRIO SANTA ISABEL MAICAO,ACTIVO,ACTIVO,PREVENTIVO,LA GUAJIRA,MAICAO,REDEBAN,0.08551317454635735,0.8650742619772539,Alto,Bajo,Crítico,5657,183,1,0,478669.3154592608,5597609.0,14.0,1.0,0.9995730357142857,0.9995730357142857,35.0,"consumo cupo 100% | saldo expuesto $5,597,609",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,81245,2026-04-30,BARRIO CENTRO SABANALARGA 24,ACTIVO,ACTIVO,PREVENTIVO,ATLÁNTICO,SABANALARGA,REDEBAN,0.06834860690320023,0.8314899501396706,Alto,Bajo,Crítico,5659,184,1,0,477792.8503178145,6990528.0,4.0,1.0,0.9986468571428572,0.9986468571428572,35.0,"consumo cupo 100% | saldo expuesto $6,990,528",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,72604,2026-04-30,GOLDEN CLEAN SUMINISTROS,ACTIVO,ACTIVO,PREVENTIVO,META,VILLAVICENCIO,WOMPI,0.047596766639576904,0.7652940335995023,Medio,Bajo,Crítico,5660,185,1,0,475848.293705037,9997492.0,4.0,3.0,0.9997492,0.9997492,35.0,"consumo cupo 100% | saldo expuesto $9,997,492",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,54687,2026-04-30,BARRIO CENTRO LENGUAZAQUE 3,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,LENGUAZAQUE,REDEBAN,0.013209538110435685,0.44035460062189,Bajo,Alto,Crítico,5661,186,1,0,475538.2466748978,35999612.0,31.0,1.0,0.9999892222222222,0.9999892222222222,65.0,"31 días sin compensar | consumo cupo 100% | saldo expuesto $35,999,612",Contacto el mismo día + seguimiento de compensación,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,80529,2026-04-30,BARRIO EL PARAISO GRANDA,ACTIVO,ACTIVO,PREVENTIVO,META,GRANADA,REDEBAN,0.047935670049690675,0.7667353105375205,Medio,Crítico,Crítico,5664,187,1,0,473217.53129797283,9871929.0,60.0,0.0,0.9871929,0.9871929,80.0,"60 días sin compensar | consumo cupo 99% | saldo expuesto $9,871,929",Bloqueo/validación inmediata + gestión prioritaria,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,50989,2026-04-30,BARRIO RETIRO VILLAVICENCIO 2,ACTIVO,ACTIVO,PREVENTIVO,META,VILLAVICENCIO,WOMPI,0.014155743502963301,0.45908520055227325,Bajo,Alto,Crítico,5665,188,1,0,471034.23206211446,33275131.89,30.0,1.0,0.9786803497058824,0.9786803497058824,65.0,"30 días sin compensar | consumo cupo 98% | saldo expuesto $33,275,132",Contacto el mismo día + seguimiento de compensación,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,43232,2026-04-30,BARRIO TINTALITO BOGOTA 1,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,WOMPI,0.06207410334231608,0.8153355527831435,Alto,Bajo,Crítico,5666,189,1,0,470972.9845490186,7587270.04,23.0,0.0,0.948408755,0.948408755,35.0,"consumo cupo 95% | saldo expuesto $7,587,270",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,26368,2026-04-30,BARRIO VEREDA LA MAGOLA - SUPATÁ,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,SUPATÁ,REDEBAN,0.023652430569051693,0.5987916275577194,Bajo,Bajo,Crítico,5669,190,1,0,469007.54631345026,19829148.0,25.0,1.0,0.79316592,0.79316592,25.0,"consumo cupo 79% | saldo expuesto $19,829,148",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,76048,2026-04-30,BARRIO LA ROCAS VALLUDUPAR,ACTIVO,ACTIVO,PREVENTIVO,CESAR,VALLEDUPAR,REDEBAN,0.08435988918712369,0.8631941137560607,Alto,Bajo,Crítico,5670,191,1,0,468650.98811269563,5555377.0,23.0,3.0,0.9920316071428571,0.9920316071428571,35.0,"consumo cupo 99% | saldo expuesto $5,555,377",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,72685,2026-04-30,PATIA PIEDRA SENTADA,ACTIVO,ACTIVO,PREVENTIVO,CAUCA,PATÍA,REDEBAN,0.034316762449340565,0.692947689913795,Medio,Bajo,Crítico,5671,192,1,0,468255.65529749694,13645100.0,11.0,0.0,0.9096733333333333,0.9096733333333333,35.0,"consumo cupo 91% | saldo expuesto $13,645,100",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,55156,2026-04-30,BARRIO GETSEMANI CARTAGENA DE INDIAS 2,ACTIVO,ACTIVO,PREVENTIVO,BOLÍVAR,CARTAGENA DE INDIAS,REDEBAN,0.05044116539457973,0.7769180064523837,Medio,Bajo,Crítico,5672,193,1,0,466800.9051456445,9254364.0,2.0,1.0,0.9254364,0.9254364,35.0,"consumo cupo 93% | saldo expuesto $9,254,364",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,62167,2026-04-30,BARRIO SAN MARCOS FUNZA,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,FUNZA,REDEBAN,0.04815679152955328,0.7676671810101342,Medio,Bajo,Crítico,5673,194,1,0,465926.1078388186,9675190.0,4.0,0.0,0.967519,0.967519,35.0,"consumo cupo 97% | saldo expuesto $9,675,190",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,21075,2026-04-30,BARRIO CENTRO - JAMUNDÍ,ACTIVO,ACTIVO,PREVENTIVO,VALLE DEL CAUCA,JAMUNDÍ,REDEBAN,0.015937232002943467,0.49146433244736887,Bajo,Bajo,Crítico,5674,195,1,0,465542.13533134543,29210978.12,2.0,1.0,0.9736992706666667,0.9736992706666667,35.0,"consumo cupo 97% | saldo expuesto $29,210,978",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,65750,2026-04-30,BARRIO VEREDA MORINDO SANTO DOMINGO MONTERIA,ACTIVO,ACTIVO,PREVENTIVO,CÓRDOBA,MONTERÍA,WOMPI,0.01226804341734747,0.4205414289014484,Bajo,Bajo,Crítico,5675,196,1,0,463841.0550095409,37808886.0,16.0,0.0,0.9949706842105264,0.9949706842105264,35.0,"consumo cupo 99% | saldo expuesto $37,808,886",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,13633,2026-04-30,BARRIO VERSALLES II MANIZALES,ACTIVO,ACTIVO,PREVENTIVO,CALDAS,MANIZALES,REDEBAN,0.010928265137426578,0.3901169693136138,Bajo,Bajo,Crítico,5676,197,1,0,461756.1654924258,42253382.37,2.0,0.0,0.9389640526666666,0.9389640526666666,35.0,"consumo cupo 94% | saldo expuesto $42,253,382",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,77502,2026-04-30,BARRIO ESTERO  VILLAVICENCIO,ACTIVO,ACTIVO,PREVENTIVO,META,VILLAVICENCIO,REDEBAN,0.13177217279249656,0.9153491569311535,Crítico,Bajo,Crítico,5677,198,1,0,461097.187035504,3499200.0,22.0,4.0,0.9997714285714285,0.9997714285714285,35.0,"consumo cupo 100% | saldo expuesto $3,499,200",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,58678,2026-04-30,BARRIO SAN LUIS CUCUTA 17,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,CÚCUTA,REDEBAN,0.05389205399021025,0.7897040541278868,Medio,Bajo,Crítico,5678,199,1,0,460004.465130294,8535664.0,9.0,1.0,0.8535664,0.8535664,25.0,"consumo cupo 85% | saldo expuesto $8,535,664",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,41646,2026-04-30,BARRIO CENTRO MANIZALES 8,ACTIVO,ACTIVO,PREVENTIVO,CALDAS,MANIZALES,REDEBAN,0.02951270026717203,0.6560679600357623,Bajo,Bajo,Crítico,5679,200,1,0,459077.75547063065,15555261.0,22.0,2.0,0.9722038125,0.9722038125,35.0,"consumo cupo 97% | saldo expuesto $15,555,261",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,66614,2026-04-30,BARRIO BOSA LA LIBERTAD BOGOTA 5,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.02565260870553838,0.6201668022184585,Bajo,Bajo,Crítico,5680,201,1,0,457329.4063776971,17827793.33,1.0,1.0,0.7428247220833333,0.7428247220833333,25.0,"consumo cupo 74% | saldo expuesto $17,827,793",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,50882,2026-04-30,BARRIO LOS ANDES NEIVA 1,ACTIVO,ACTIVO,PREVENTIVO,HUILA,NEIVA,REDEBAN,0.045675042725402314,0.7568108006541199,Medio,Bajo,Crítico,5681,202,1,0,456385.02691221994,9992000.0,24.0,1.0,0.9992,0.9992,35.0,"consumo cupo 100% | saldo expuesto $9,992,000",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,73705,2026-04-30,BARRIO CENTRO PUERTO BERRIO 7,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,PUERTO BERRÍO,REDEBAN,0.21468663376040784,0.9532857442021323,Crítico,Bajo,Crítico,5682,203,1,0,454921.4063115717,2119002.0,23.0,15.0,1.0,1.0,35.0,"consumo cupo 100% | saldo expuesto $2,119,002",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,52607,2026-04-30,BARRIO TAMINANGO TAMINANGO,ACTIVO,ACTIVO,PREVENTIVO,NARIÑO,TAMINANGO,REDEBAN,0.013244648028750956,0.44107016448121106,Bajo,Bajo,Crítico,5683,204,1,0,452740.1612304384,34182876.0,22.0,0.0,0.8995493684210526,0.8995493684210526,25.0,"consumo cupo 90% | saldo expuesto $34,182,876",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,28526,2026-04-30,BARRIO CAGUAN NEIVA,ACTIVO,ACTIVO,PREVENTIVO,HUILA,NEIVA,REDEBAN,0.023215898512832636,0.5938359677841959,Bajo,Bajo,Crítico,5685,205,1,0,450614.73972765624,19409748.0,3.0,1.0,0.8626554666666667,0.8626554666666667,25.0,"consumo cupo 86% | saldo expuesto $19,409,748",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,64170,2026-04-30,BARRIO LATINO CUCUTA 16,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,CÚCUTA,REDEBAN Y CREDIBANCO,0.09017222825423364,0.8722339558343257,Crítico,Crítico,Crítico,5686,206,1,0,448155.9744235412,4970000.0,122.0,3.0,0.994,0.994,80.0,"122 días sin compensar | consumo cupo 99% | saldo expuesto $4,970,000",Bloqueo/validación inmediata + gestión prioritaria,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,12062,2026-04-30,DISTRACCION - LA GUAJIRA,ACTIVO,ACTIVO,PREVENTIVO,LA GUAJIRA,DISTRACCIÓN,REDEBAN,0.018510567124925065,0.5325094305835373,Bajo,Bajo,Crítico,5687,207,1,0,447859.0644629283,24194778.12,3.0,0.0,0.9677911248000001,0.9677911248000001,35.0,"consumo cupo 97% | saldo expuesto $24,194,778",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,68176,2026-04-30,BOSA CARBONELL 2,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.014654542399493868,0.46851508106921136,Bajo,Bajo,Crítico,5688,208,1,0,447698.4245222704,30550147.0,7.0,1.0,0.9854886129032258,0.9854886129032258,35.0,"consumo cupo 99% | saldo expuesto $30,550,147",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,28148,2026-04-30,BARRIO CENTRO 2 GUACHETÁ,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,GUACHETÁ,REDEBAN,0.007570877497498007,0.30014695692043414,Bajo,Bajo,Crítico,5689,209,1,0,447255.43288212287,59075772.0,4.0,0.0,0.9845962,0.9845962,35.0,"consumo cupo 98% | saldo expuesto $59,075,772",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,79521,2026-04-30,BARRIO LEON  13 SOACHA SOACHA,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,SOACHA,REDEBAN,0.06536772482147545,0.8241398520534767,Alto,Bajo,Crítico,5691,210,1,0,445002.16070631304,6807674.0,2.0,0.0,0.9725248571428572,0.9725248571428572,35.0,"consumo cupo 97% | saldo expuesto $6,807,674",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,10550,2026-04-30,BARRIO LA CASTELLANA,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,MEDELLÍN,WOMPI,0.01512376728245546,0.4771213435876623,Bajo,Bajo,Crítico,5692,211,1,0,444998.87012695306,29423811.0,7.0,1.0,0.9807937,0.9807937,35.0,"consumo cupo 98% | saldo expuesto $29,423,811",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,68822,2026-04-30,BARRIO LA MADRID ETAPA 5 NUEVA VILLAVICENCIO,ACTIVO,ACTIVO,PREVENTIVO,META,VILLAVICENCIO,REDEBAN,0.14162360621112302,0.9220761652953738,Crítico,Bajo,Crítico,5693,212,1,0,444796.69353284925,3140696.0,3.0,0.0,0.6281392,0.6281392,10.0,"saldo expuesto $3,140,696",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,78887,2026-04-30,BARRIO CORPOMECAVI PUERTO GAITAN  1,ACTIVO,ACTIVO,PREVENTIVO,META,PUERTO GAITÁN,REDEBAN,0.044857288517809284,0.7530325767985618,Medio,Bajo,Crítico,5694,213,1,0,444525.50174970797,9909772.0,27.0,4.0,0.9909772,0.9909772,35.0,"consumo cupo 99% | saldo expuesto $9,909,772",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,62978,2026-04-30,BARRIO FREDONIA FREDONIA 3,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,FREDONIA,REDEBAN,0.03270506636909364,0.6814019361287101,Medio,Bajo,Crítico,5695,214,1,0,442990.1893795061,13545002.0,17.0,1.0,0.9030001333333333,0.9030001333333333,35.0,"consumo cupo 90% | saldo expuesto $13,545,002",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,76230,2026-04-30,BARRIO SEIS DE ENERO CIENAGA DE ORO 2,ACTIVO,ACTIVO,PREVENTIVO,CÓRDOBA,CIÉNAGA DE ORO,REDEBAN,0.0441022043045215,0.749449426957955,Medio,Bajo,Crítico,5697,215,1,0,441011.2821073647,9999756.0,2.0,0.0,0.9999756,0.9999756,35.0,"consumo cupo 100% | saldo expuesto $9,999,756",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,45656,2026-04-30,BARRIO LA MARIA POPAYAN 1,ACTIVO,ACTIVO,PREVENTIVO,CAUCA,POPAYÁN,WOMPI,0.030910179469338196,0.6675900746341884,Medio,Bajo,Crítico,5698,216,1,0,440080.1891990333,14237387.06,2.0,0.0,0.9491591373333333,0.9491591373333333,35.0,"consumo cupo 95% | saldo expuesto $14,237,387",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,11113,2026-04-30,ALBAN - CUNDINAMARCA,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,ALBÁN,REDEBAN,0.009846345975756305,0.36342915187763,Bajo,Bajo,Crítico,5699,217,1,0,439792.4624359804,44665550.4,17.0,0.0,0.9925677866666667,0.9925677866666667,35.0,"consumo cupo 99% | saldo expuesto $44,665,550",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,59239,2026-04-30,BARRIO ALTO DE LA VIRGEN LA CALERA LA CALERA,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,LA CALERA,REDEBAN,0.02925819177240929,0.6538917203231525,Bajo,Bajo,Crítico,5700,218,1,0,438842.2725175454,14998954.0,3.0,3.0,0.9999302666666666,0.9999302666666666,35.0,"consumo cupo 100% | saldo expuesto $14,998,954",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,12282,2026-04-30,BARRIO LA FORTALEZA,ACTIVO,ACTIVO,PREVENTIVO,VALLE DEL CAUCA,CALI,REDEBAN Y CREDIBANCO,0.018141202854453815,0.5269893942479669,Bajo,Bajo,Crítico,5702,219,1,0,437367.11660844984,24109047.24,9.0,0.0,0.9643618895999999,0.9643618895999999,35.0,"consumo cupo 96% | saldo expuesto $24,109,047",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,79948,2026-04-30,BARRIO CUBA PEREIRA  13,ACTIVO,ACTIVO,PREVENTIVO,RISARALDA,PEREIRA,REDEBAN,0.06463573595476119,0.8222480378773496,Alto,Bajo,Crítico,5703,220,1,0,436354.108265722,6750973.0,10.0,0.0,0.9644247142857143,0.9644247142857143,35.0,"consumo cupo 96% | saldo expuesto $6,750,973",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,81617,2026-04-30,BARRIO SAN ANTONIO VILLAVICENCIO 12,ACTIVO,ACTIVO,PREVENTIVO,META,VILLAVICENCIO,WOMPI,0.06637619518671467,0.8266887233234937,Alto,Bajo,Crítico,5705,221,1,0,435610.7068425876,6562755.0,20.0,4.0,0.9375364285714286,0.9375364285714286,35.0,"consumo cupo 94% | saldo expuesto $6,562,755",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,80890,2026-04-30,BARRIO VERGEL IBAGUE,ACTIVO,ACTIVO,PREVENTIVO,TOLIMA,IBAGUÉ,REDEBAN,0.06262570580832198,0.8168637714438701,Alto,Bajo,Crítico,5706,222,1,0,435243.08168002084,6949911.0,19.0,0.0,0.9928444285714285,0.9928444285714285,35.0,"consumo cupo 99% | saldo expuesto $6,949,911",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
